X_Axis(um/deg),Y_Axis(um),Z_Altitude(um),Intensity(%)
-7917.83,6075.57,0,0
-7970.49,6006.2,0,0
-8022.55,5936.37,0,0
-8073.99,5866.1,0,0
-8124.82,5795.38,0,0
-8175.02,5724.21,0,0
-8224.61,5652.62,0,0
-8273.56,5580.59,0,0
-8321.89,5508.14,0,0
-8369.58,5435.27,0,0
-8416.64,5361.99,0,0
-8463.05,5288.3,0,0
-8508.82,5214.21,0,0
-8553.93,5139.72,0,0
-8598.4,5064.85,0,0
-8642.21,4989.58,0,0
-8685.36,4913.94,0,0
-8727.85,4837.93,0,0
-8769.68,4761.55,0,0
-8810.84,4684.8,0,0
-8851.32,4607.71,0,0
-8891.13,4530.26,0,0
-8930.26,4452.47,0,0
-8968.72,4374.34,0,0
-9006.48,4295.87,0,0
-9043.57,4217.08,0,0
-9079.96,4137.98,0,0
-9115.66,4058.55,0,0
-9150.67,3978.82,0,0
-9184.98,3898.79,0,0
-9218.59,3818.46,0,0
-9251.49,3737.85,0,0
-9283.69,3656.94,0,0
-9315.19,3575.77,0,0
-9345.97,3494.32,0,0
-9376.04,3412.6,0,0
-9405.4,3330.63,0,0
-9434.04,3248.4,0,0
-9461.97,3165.93,0,0
-9489.17,3083.22,0,0
-9515.64,3000.27,0,0
-9541.4,2917.1,0,0
-9566.42,2833.7,0,0
-9590.72,2750.1,0,0
-9614.29,2666.28,0,0
-9637.12,2582.26,0,0
-9659.22,2498.04,0,0
-9680.59,2413.64,0,0
-9701.21,2329.06,0,0
-9721.1,2244.29,0,0
-9740.25,2159.36,0,0
-9758.65,2074.27,0,0
-9776.31,1989.01,0,0
-9793.23,1903.61,0,0
-9809.4,1818.07,0,0
-9824.83,1732.38,0,0
-9839.5,1646.57,0,0
-9853.43,1560.63,0,0
-9866.6,1474.57,0,0
-9879.02,1388.41,0,0
-9890.7,1302.13,0,0
-9901.61,1215.77,0,0
-9911.78,1129.3,0,0
-9921.18,1042.76,0,0
-9929.84,956.135,0,0
-9937.73,869.439,0,0
-9944.87,782.679,0,0
-9951.26,695.86,0,0
-9956.88,608.989,0,0
-9961.75,522.073,0,0
-9965.85,435.119,0,0
-9969.2,348.132,0,0
-9971.79,261.121,0,0
-9973.62,174.09,0,0
-9974.69,87.0478,0,0
-9975,1.22159e-12,0,0
-9974.55,-87.0466,0,0
-9973.34,-174.085,0,0
-9971.37,-261.11,0,0
-9968.65,-348.113,0,0
-9965.16,-435.088,0,0
-9960.91,-522.029,0,0
-9955.91,-608.93,0,0
-9950.15,-695.782,0,0
-9943.63,-782.58,0,0
-9936.35,-869.318,0,0
-9928.32,-955.988,0,0
-9919.53,-1042.58,0,0
-9909.98,-1129.1,0,0
-9899.68,-1215.53,0,0
-9888.63,-1301.86,0,0
-9876.82,-1388.1,0,0
-9864.27,-1474.22,0,0
-9850.96,-1560.24,0,0
-9836.9,-1646.13,0,0
-9822.09,-1731.9,0,0
-9806.53,-1817.53,0,0
-9790.23,-1903.03,0,0
-9773.18,-1988.38,0,0
-9755.39,-2073.57,0,0
-9736.86,-2158.61,0,0
-9717.58,-2243.48,0,0
-9697.57,-2328.18,0,0
-9676.81,-2412.7,0,0
-9655.32,-2497.04,0,0
-9633.1,-2581.18,0,0
-9610.14,-2665.13,0,0
-9586.45,-2748.87,0,0
-9562.03,-2832.4,0,0
-9536.88,-2915.72,0,0
-9511.01,-2998.81,0,0
-9484.41,-3081.67,0,0
-9457.09,-3164.3,0,0
-9429.05,-3246.68,0,0
-9400.3,-3328.82,0,0
-9370.82,-3410.7,0,0
-9340.64,-3492.32,0,0
-9309.74,-3573.68,0,0
-9278.14,-3654.76,0,0
-9245.83,-3735.56,0,0
-9212.81,-3816.07,0,0
-9179.1,-3896.29,0,0
-9144.68,-3976.22,0,0
-9109.57,-4055.84,0,0
-9073.77,-4135.15,0,0
-9037.27,-4214.15,0,0
-9000.09,-4292.82,0,0
-8962.22,-4371.17,0,0
-8923.68,-4449.18,0,0
-8884.45,-4526.85,0,0
-8844.55,-4604.18,0,0
-8803.97,-4681.15,0,0
-8762.72,-4757.77,0,0
-8720.81,-4834.02,0,0
-8678.23,-4909.91,0,0
-8634.99,-4985.42,0,0
-8591.1,-5060.55,0,0
-8546.55,-5135.29,0,0
-8501.36,-5209.64,0,0
-8455.51,-5283.59,0,0
-8409.02,-5357.14,0,0
-8361.9,-5430.28,0,0
-8314.13,-5503,0,0
-8265.73,-5575.31,0,0
-8216.71,-5647.19,0,0
-8167.06,-5718.64,0,0
-8116.79,-5789.65,0,0
-8065.9,-5860.22,0,0
-8014.4,-5930.34,0,0
-7962.29,-6000.01,0,0
-7909.57,-6069.22,0,0
-7856.25,-6137.97,0,0
-7802.33,-6206.25,0,0
-7747.82,-6274.06,0,0
-7692.72,-6341.39,0,0
-7637.04,-6408.24,0,0
-7580.77,-6474.59,0,0
-7523.93,-6540.45,0,0
-7466.52,-6605.82,0,0
-7408.53,-6670.67,0,0
-7349.99,-6735.02,0,0
-7290.89,-6798.86,0,0
-7231.23,-6862.18,0,0
-7171.02,-6924.97,0,0
-7110.26,-6987.24,0,0
-7048.97,-7048.97,0,0
-6987.14,-7110.17,0,0
-6924.78,-7170.82,0,0
-6861.89,-7230.92,0,0
-6798.48,-7290.48,0,0
-6734.56,-7349.48,0,0
-6670.12,-7407.92,0,0
-6605.17,-7465.79,0,0
-6539.72,-7523.09,0,0
-6473.78,-7579.82,0,0
-6407.34,-7635.97,0,0
-6340.42,-7691.54,0,0
-6273.01,-7746.53,0,0
-6205.13,-7800.92,0,0
-6136.78,-7854.72,0,0
-6067.96,-7907.91,0,0
-5998.67,-7960.51,0,0
-5928.94,-8012.5,0,0
-5858.75,-8063.88,0,0
-5788.12,-8114.64,0,0
-5717.04,-8164.78,0,0
-5645.54,-8214.31,0,0
-5573.6,-8263.2,0,0
-5501.24,-8311.47,0,0
-5428.46,-8359.1,0,0
-5355.27,-8406.09,0,0
-5281.68,-8452.45,0,0
-5207.68,-8498.16,0,0
-5133.28,-8543.22,0,0
-5058.5,-8587.63,0,0
-4983.33,-8631.39,0,0
-4907.79,-8674.48,0,0
-4831.87,-8716.92,0,0
-4755.58,-8758.69,0,0
-4678.94,-8799.8,0,0
-4601.93,-8840.23,0,0
-4524.58,-8879.99,0,0
-4446.89,-8919.08,0,0
-4368.86,-8957.48,0,0
-4290.49,-8995.2,0,0
-4211.8,-9032.24,0,0
-4132.79,-9068.59,0,0
-4053.47,-9104.24,0,0
-3973.84,-9139.2,0,0
-3893.91,-9173.47,0,0
-3813.68,-9207.04,0,0
-3733.16,-9239.9,0,0
-3652.36,-9272.06,0,0
-3571.29,-9303.52,0,0
-3489.94,-9334.26,0,0
-3408.33,-9364.3,0,0
-3326.45,-9393.62,0,0
-3244.33,-9422.22,0,0
-3161.96,-9450.11,0,0
-3079.35,-9477.28,0,0
-2996.51,-9503.72,0,0
-2913.44,-9529.44,0,0
-2830.15,-9554.44,0,0
-2746.65,-9578.71,0,0
-2662.94,-9602.24,0,0
-2579.02,-9625.05,0,0
-2494.92,-9647.12,0,0
-2410.62,-9668.46,0,0
-2326.14,-9689.06,0,0
-2241.48,-9708.92,0,0
-2156.66,-9728.04,0,0
-2071.67,-9746.43,0,0
-1986.52,-9764.07,0,0
-1901.23,-9780.96,0,0
-1815.79,-9797.11,0,0
-1730.21,-9812.52,0,0
-1644.5,-9827.17,0,0
-1558.67,-9841.08,0,0
-1472.73,-9854.24,0,0
-1386.67,-9866.65,0,0
-1300.5,-9878.3,0,0
-1214.24,-9889.21,0,0
-1127.89,-9899.36,0,0
-1041.45,-9908.75,0,0
-954.937,-9917.39,0,0
-868.35,-9925.28,0,0
-781.698,-9932.41,0,0
-694.988,-9938.79,0,0
-608.226,-9944.4,0,0
-521.419,-9949.26,0,0
-434.573,-9953.36,0,0
-347.696,-9956.71,0,0
-260.793,-9959.29,0,0
-173.872,-9961.12,0,0
-86.9387,-9962.19,0,0
-1.83008e-12,-9962.5,0,0
86.9375,-9962.05,0,0
173.867,-9960.84,0,0
260.782,-9958.88,0,0
347.677,-9956.15,0,0
434.543,-9952.67,0,0
521.375,-9948.43,0,0
608.166,-9943.43,0,0
694.91,-9937.68,0,0
781.6,-9931.17,0,0
868.229,-9923.9,0,0
954.79,-9915.87,0,0
1041.28,-9907.1,0,0
1127.68,-9897.56,0,0
1214,-9887.28,0,0
1300.23,-9876.24,0,0
1386.36,-9864.45,0,0
1472.38,-9851.9,0,0
1558.28,-9838.61,0,0
1644.07,-9824.57,0,0
1729.73,-9809.78,0,0
1815.26,-9794.24,0,0
1900.64,-9777.96,0,0
1985.88,-9760.93,0,0
2070.97,-9743.17,0,0
2155.9,-9724.65,0,0
2240.67,-9705.4,0,0
2325.26,-9685.41,0,0
2409.68,-9664.68,0,0
2493.91,-9643.22,0,0
2577.95,-9621.02,0,0
2661.79,-9598.09,0,0
2745.42,-9574.43,0,0
2828.85,-9550.04,0,0
2912.06,-9524.93,0,0
2995.05,-9499.09,0,0
3077.81,-9472.52,0,0
3160.33,-9445.24,0,0
3242.61,-9417.23,0,0
3324.65,-9388.51,0,0
3406.43,-9359.08,0,0
3487.94,-9328.93,0,0
3569.2,-9298.07,0,0
3650.17,-9266.51,0,0
3730.87,-9234.24,0,0
3811.29,-9201.26,0,0
3891.41,-9167.59,0,0
3971.24,-9133.22,0,0
4050.76,-9098.15,0,0
4129.97,-9062.39,0,0
4208.87,-9025.94,0,0
4287.44,-8988.81,0,0
4365.69,-8950.99,0,0
4443.6,-8912.49,0,0
4521.18,-8873.31,0,0
4598.41,-8833.46,0,0
4675.28,-8792.93,0,0
4751.81,-8751.74,0,0
4827.96,-8709.88,0,0
4903.75,-8667.35,0,0
4979.17,-8624.17,0,0
5054.2,-8580.33,0,0
5128.85,-8535.84,0,0
5203.11,-8490.7,0,0
5276.97,-8444.91,0,0
5350.42,-8398.48,0,0
5423.47,-8351.41,0,0
5496.1,-8303.71,0,0
5568.32,-8255.37,0,0
5640.11,-8206.41,0,0
5711.47,-8156.82,0,0
5782.39,-8106.61,0,0
5852.87,-8055.79,0,0
5922.91,-8004.35,0,0
5992.49,-7952.3,0,0
6061.62,-7899.65,0,0
6130.28,-7846.4,0,0
6198.47,-7792.55,0,0
6266.2,-7738.11,0,0
6333.44,-7683.08,0,0
6400.2,-7627.46,0,0
6466.47,-7571.27,0,0
6532.25,-7514.5,0,0
6597.53,-7457.15,0,0
6662.31,-7399.25,0,0
6726.58,-7340.77,0,0
6790.34,-7281.74,0,0
6853.57,-7222.16,0,0
6916.29,-7162.03,0,0
6978.48,-7101.35,0,0
7040.13,-7040.13,0,0
7101.25,-6978.38,0,0
7161.83,-6916.1,0,0
7221.86,-6853.29,0,0
7281.34,-6789.96,0,0
7340.26,-6726.11,0,0
7398.63,-6661.75,0,0
7456.43,-6596.89,0,0
7513.66,-6531.52,0,0
7570.32,-6465.66,0,0
7626.4,-6399.31,0,0
7681.9,-6332.47,0,0
7736.81,-6265.15,0,0
7791.14,-6197.35,0,0
7844.87,-6129.08,0,0
7898,-6060.35,0,0
7950.53,-5991.15,0,0
8002.45,-5921.5,0,0
8053.76,-5851.4,0,0
8104.46,-5780.86,0,0
8154.54,-5709.87,0,0
8204,-5638.46,0,0
8252.84,-5566.61,0,0
8301.04,-5494.34,0,0
8348.62,-5421.65,0,0
8395.55,-5348.56,0,0
8441.85,-5275.05,0,0
8487.5,-5201.15,0,0
8532.51,-5126.85,0,0
8576.86,-5052.16,0,0
8620.56,-4977.08,0,0
8663.61,-4901.63,0,0
8705.99,-4825.81,0,0
8747.71,-4749.62,0,0
8788.76,-4673.07,0,0
8829.15,-4596.16,0,0
8868.86,-4518.91,0,0
8907.89,-4441.31,0,0
8946.25,-4363.38,0,0
8983.92,-4285.11,0,0
9020.91,-4206.52,0,0
9057.21,-4127.61,0,0
9092.82,-4048.39,0,0
9127.74,-3968.85,0,0
9161.96,-3889.02,0,0
9195.49,-3808.9,0,0
9228.31,-3728.48,0,0
9260.43,-3647.78,0,0
9291.85,-3566.81,0,0
9322.56,-3485.56,0,0
9352.55,-3404.05,0,0
9381.84,-3322.28,0,0
9410.4,-3240.26,0,0
9438.26,-3158,0,0
9465.39,-3075.49,0,0
9491.8,-2992.75,0,0
9517.49,-2909.79,0,0
9542.45,-2826.6,0,0
9566.69,-2743.2,0,0
9590.2,-2659.6,0,0
9612.97,-2575.79,0,0
9635.02,-2491.79,0,0
9656.33,-2407.59,0,0
9676.9,-2323.22,0,0
9696.74,-2238.67,0,0
9715.84,-2153.95,0,0
9734.2,-2069.07,0,0
9751.82,-1984.03,0,0
9768.69,-1898.84,0,0
9784.82,-1813.51,0,0
9800.2,-1728.04,0,0
9814.84,-1642.44,0,0
9828.73,-1556.72,0,0
9841.88,-1470.88,0,0
9854.27,-1384.93,0,0
9865.91,-1298.87,0,0
9876.8,-1212.72,0,0
9886.94,-1126.47,0,0
9896.32,-1040.15,0,0
9904.95,-953.738,0,0
9912.83,-867.26,0,0
9919.95,-780.717,0,0
9926.32,-694.116,0,0
9931.93,-607.463,0,0
9936.78,-520.765,0,0
9940.88,-434.028,0,0
9944.22,-347.26,0,0
9946.8,-260.466,0,0
9948.62,-173.654,0,0
9949.69,-86.8296,0,0
9950,-2.43705e-12,0,0
9949.55,86.8284,0,0
9948.35,173.649,0,0
9946.38,260.455,0,0
9943.66,347.24,0,0
9940.18,433.998,0,0
9935.95,520.721,0,0
9930.96,607.403,0,0
9925.21,694.038,0,0
9918.7,780.619,0,0
9911.45,867.139,0,0
9903.43,953.592,0,0
9894.66,1039.97,0,0
9885.14,1126.27,0,0
9874.87,1212.48,0,0
9863.84,1298.6,0,0
9852.07,1384.62,0,0
9839.54,1470.53,0,0
9826.26,1556.33,0,0
9812.24,1642.01,0,0
9797.47,1727.56,0,0
9781.95,1812.98,0,0
9765.69,1898.26,0,0
9748.69,1983.39,0,0
9730.94,2068.37,0,0
9712.45,2153.2,0,0
9693.22,2237.86,0,0
9673.26,2322.34,0,0
9652.56,2406.65,0,0
9631.12,2490.78,0,0
9608.95,2574.71,0,0
9586.05,2658.45,0,0
9562.42,2741.98,0,0
9538.06,2825.3,0,0
9512.97,2908.41,0,0
9487.17,2991.29,0,0
9460.63,3073.95,0,0
9433.38,3156.37,0,0
9405.41,3238.54,0,0
9376.73,3320.47,0,0
9347.33,3402.15,0,0
9317.22,3483.57,0,0
9286.4,3564.72,0,0
9254.88,3645.59,0,0
9222.65,3726.19,0,0
9189.71,3806.5,0,0
9156.08,3886.53,0,0
9121.75,3966.25,0,0
9086.73,4045.67,0,0
9051.02,4124.79,0,0
9014.62,4203.58,0,0
8977.53,4282.06,0,0
8939.76,4360.21,0,0
8901.3,4438.03,0,0
8862.17,4515.5,0,0
8822.37,4592.64,0,0
8781.89,4669.42,0,0
8740.75,4745.84,0,0
8698.94,4821.9,0,0
8656.47,4897.6,0,0
8613.34,4972.92,0,0
8569.56,5047.86,0,0
8525.12,5122.41,0,0
8480.04,5196.57,0,0
8434.31,5270.34,0,0
8387.94,5343.71,0,0
8340.93,5416.66,0,0
8293.28,5489.2,0,0
8245.01,5561.33,0,0
8196.11,5633.03,0,0
8146.58,5704.3,0,0
8096.44,5775.13,0,0
8045.67,5845.52,0,0
7994.3,5915.47,0,0
7942.32,5984.97,0,0
7889.73,6054.01,0,0
7836.55,6122.58,0,0
7782.77,6190.69,0,0
7728.39,6258.33,0,0
7673.43,6325.49,0,0
7617.89,6392.17,0,0
7561.76,6458.35,0,0
7505.06,6524.05,0,0
7447.79,6589.25,0,0
7389.96,6653.95,0,0
7331.56,6718.13,0,0
7272.6,6781.81,0,0
7213.09,6844.97,0,0
7153.04,6907.61,0,0
7092.43,6969.72,0,0
7031.29,7031.29,0,0
6969.62,7092.33,0,0
6907.41,7152.84,0,0
6844.68,7212.79,0,0
6781.43,7272.2,0,0
6717.67,7331.05,0,0
6653.39,7389.34,0,0
6588.61,7447.06,0,0
6523.32,7504.22,0,0
6457.54,7560.81,0,0
6391.27,7616.82,0,0
6324.52,7672.25,0,0
6257.28,7727.1,0,0
6189.57,7781.35,0,0
6121.39,7835.02,0,0
6052.74,7888.08,0,0
5983.63,7940.54,0,0
5914.07,7992.4,0,0
5844.05,8043.65,0,0
5773.6,8094.29,0,0
5702.7,8144.31,0,0
5631.38,8193.7,0,0
5559.62,8242.48,0,0
5487.44,8290.62,73.7983,3.71184
5414.85,8338.13,0,0
5341.84,8385.01,0,0
5268.43,8431.25,0,0
5194.62,8476.84,80.0249,2.85714
5120.41,8521.79,0,0
5045.81,8566.09,0,0
4970.83,8609.74,0,0
4895.48,8652.73,0,0
4819.75,8695.06,0,0
4743.65,8736.72,0,0
4667.2,8777.73,0,0
4590.39,8818.06,0,0
4513.23,8857.72,0,0
4435.73,8896.7,0,0
4357.9,8935.01,0,0
4279.73,8972.64,0,0
4201.24,9009.58,0,0
4122.43,9045.84,0,0
4043.3,9081.4,0,0
3963.87,9116.28,0,0
3884.14,9150.46,0,0
3804.11,9183.94,0,0
3723.8,9216.72,0,0
3643.2,9248.8,0,0
3562.33,9280.18,0,0
3481.18,9310.85,0,0
3399.78,9340.81,0,0
3318.11,9370.05,0,0
3236.19,9398.59,0,0
3154.03,9426.4,0,0
3071.63,9453.5,0,0
2988.99,9479.88,0,0
2906.13,9505.54,0,0
2823.05,9530.47,0,0
2739.76,9554.67,0,0
2656.26,9578.15,0,0
2572.55,9600.9,0,0
2488.66,9622.92,0,0
2404.57,9644.2,0,0
2320.3,9664.75,0,0
2235.86,9684.56,0,0
2151.24,9703.64,0,0
2066.47,9721.97,0,0
1981.54,9739.57,0,0
1896.46,9756.42,0,0
1811.23,9772.53,0,0
1725.87,9787.89,0,0
1640.38,9802.51,0,0
1554.76,9816.39,0,0
1469.03,9829.51,0,0
1383.19,9841.89,0,0
1297.24,9853.52,0,0
1211.2,9864.39,0,0
1125.06,9874.52,0,0
1038.84,9883.89,0,0
952.54,9892.51,0,0
866.171,9900.38,0,0
779.736,9907.49,0,0
693.244,9913.85,0,0
606.7,9919.45,0,0
520.11,9924.3,0,0
433.483,9928.39,0,0
346.823,9931.72,0,0
260.139,9934.3,0,0
173.436,9936.13,0,0
86.7206,9937.19,0,0
3.04248e-12,9937.5,0,0
-86.7193,9937.05,0,0
-173.431,9935.85,0,0
-260.128,9933.89,0,0
-346.804,9931.17,0,0
-433.453,9927.69,0,0
-520.067,9923.46,0,0
-606.64,9918.48,0,0
-693.166,9912.74,0,0
-779.638,9906.24,0,0
-866.05,9898.99,0,0
-952.394,9890.99,0,0
-1038.66,9882.23,0,0
-1124.85,9872.72,0,0
-1210.96,9862.46,0,0
-1296.97,9851.45,0,0
-1382.88,9839.69,0,0
-1468.68,9827.18,0,0
-1554.37,9813.92,0,0
-1639.94,9799.91,0,0
-1725.39,9785.16,0,0
-1810.7,9769.66,0,0
-1895.87,9753.42,0,0
-1980.9,9736.44,0,0
-2065.78,9718.71,0,0
-2150.49,9700.25,0,0
-2235.04,9681.04,0,0
-2319.43,9661.1,0,0
-2403.63,9640.43,0,0
-2487.65,9619.02,0,0
-2571.48,9596.88,0,0
-2655.11,9574,0,0
-2738.53,9550.4,0,0
-2821.75,9526.07,0,0
-2904.75,9501.02,0,0
-2987.53,9475.24,0,0
-3070.08,9448.75,0,0
-3152.4,9421.53,0,0
-3234.47,9393.6,0,0
-3316.3,9364.95,0,0
-3397.88,9335.59,0,0
-3479.19,9305.51,0,0
-3560.24,9274.73,0,0
-3641.01,9243.25,0,0
-3721.51,9211.06,0,0
-3801.72,9178.17,0,0
-3881.64,9144.58,0,0
-3961.27,9110.29,0,0
