X_Axis(um/deg),Y_Axis(um),Z_Altitude(um),Intensity(%)
4451,6986.68,96.2642,100
4389.79,7025.14,96.2609,100
4328.25,7063.06,96.2697,100
4266.38,7100.44,96.2432,100
4204.18,7137.28,96.2685,100
4141.67,7173.58,96.266,100
4078.84,7209.33,96.2947,100
4015.71,7244.52,96.2777,100
3952.27,7279.17,96.2882,100
3888.53,7313.26,96.2567,100
3824.5,7346.79,96.239,100
3760.18,7379.76,96.2221,100
3695.57,7412.17,96.2129,100
3630.69,7444.01,96.2335,100
3565.53,7475.29,96.2581,100
3500.1,7505.99,96.2723,100
3434.41,7536.12,96.24,100
3368.46,7565.68,96.2446,100
3302.25,7594.66,96.2513,100
3235.8,7623.06,96.2662,100
3169.1,7650.88,96.2686,100
3102.16,7678.11,96.2581,100
3034.99,7704.76,96.2436,100
2967.59,7730.82,96.2415,100
2899.96,7756.3,96.2471,100
2832.12,7781.18,96.2435,100
2764.06,7805.46,96.2663,100
2695.79,7829.16,96.2308,100
2627.33,7852.25,96.2482,100
2558.66,7874.75,96.2579,100
2489.8,7896.64,96.2585,100
2420.76,7917.94,96.2543,100
2351.53,7938.63,96.2299,100
2282.12,7958.71,96.2307,100
2212.55,7978.19,96.2313,100
2142.81,7997.06,96.2573,100
2072.9,8015.32,96.2565,100
2002.84,8032.97,96.2466,100
1932.64,8050.01,96.2366,100
1862.28,8066.43,96.2484,100
1791.79,8082.24,96.2485,100
1721.16,8097.43,96.2409,100
1650.41,8112.01,96.2347,100
1579.53,8125.96,96.2296,100
1508.53,8139.3,96.2383,100
1437.42,8152.02,96.2246,100
1366.2,8164.12,96.229,100
1294.89,8175.59,96.2551,100
1223.47,8186.44,96.2148,100
1151.97,8196.67,96.2083,100
1080.38,8206.27,96.2462,100
1008.71,8215.25,96.2363,100
936.961,8223.6,96.2383,100
865.147,8231.33,96.2355,100
793.27,8238.42,96.2453,100
721.335,8244.89,96.2157,100
649.347,8250.74,96.2184,100
577.312,8255.95,96.2348,100
505.236,8260.54,96.2304,100
433.124,8264.49,96.2202,100
360.981,8267.82,96.2136,100
288.813,8270.51,96.2455,100
216.625,8272.58,96.2364,100
144.424,8274.02,96.2348,100
72.2133,8274.82,96.2278,100
2.02628e-11,8275,96.2261,100
-72.2109,8274.55,96.2424,100
-144.414,8273.46,96.2256,100
-216.603,8271.75,96.2332,100
-288.774,8269.4,96.2049,100
-360.92,8266.43,96.2368,100
-433.036,8262.83,96.2336,100
-505.117,8258.6,96.2189,100
-577.157,8253.73,96.2479,100
-649.151,8248.24,96.2377,100
-721.093,8242.13,96.1879,100
-792.977,8235.38,96.217,100
-864.799,8228.01,96.2223,100
-936.552,8220.01,96.2299,100
-1008.23,8211.39,96.2189,100
-1079.83,8202.14,96.214,100
-1151.35,8192.27,96.2247,100
-1222.77,8181.77,96.226,100
-1294.1,8170.65,96.2264,100
-1365.33,8158.91,96.2078,100
-1436.46,8146.55,96.1872,100
-1507.47,8133.57,96.2119,100
-1578.36,8119.97,96.2101,100
-1649.13,8105.75,96.2146,100
-1719.78,8090.91,96.2383,100
-1790.29,8075.46,96.222,100
-1860.66,8059.39,96.2556,100
-1930.88,8042.71,96.2516,100
-2000.96,8025.42,96.2269,100
-2070.89,8007.52,96.2272,100
-2140.65,7989.01,96.2061,100
-2210.25,7969.89,96.2211,100
-2279.67,7950.17,96.2439,100
-2348.93,7929.84,96.23,100
-2418,7908.91,96.2473,100
-2486.88,7887.37,96.2435,100
-2555.57,7865.24,96.2552,100
-2624.07,7842.5,96.2281,100
-2692.36,7819.18,96.2102,100
-2760.44,7795.25,96.2314,100
-2828.32,7770.74,96.2351,100
-2895.97,7745.63,96.2352,100
-2963.4,7719.93,96.2038,100
-3030.61,7693.65,96.2252,100
-3097.58,7666.78,96.2083,100
-3164.31,7639.33,96.2051,100
-3230.8,7611.3,96.1926,100
-3297.05,7582.69,96.2364,100
-3363.03,7553.5,96.2326,100
-3428.76,7523.74,96.2187,100
-3494.23,7493.4,96.2154,100
-3559.43,7462.5,96.2506,100
-3624.36,7431.03,96.2553,100
-3689,7398.99,96.198,100
-3753.37,7366.4,96.2167,100
-3817.44,7333.24,96.2341,100
-3881.23,7299.52,96.226,100
-3944.71,7265.25,96.2196,100
-4007.89,7230.43,96.2514,100
-4070.77,7195.06,96.232,100
-4133.33,7159.14,96.2244,100
-4195.58,7122.68,96.2269,100
-4257.51,7085.68,96.2261,100
-4319.1,7048.14,96.2144,100
-4380.37,7010.06,96.234,100
-4441.3,6971.45,96.2444,100
-4501.9,6932.31,96.2628,100
-4562.14,6892.65,96.2216,100
-4622.04,6852.46,96.2284,100
-4681.58,6811.75,96.2177,100
-4740.77,6770.52,96.2202,100
-4799.59,6728.78,96.2098,100
-4858.05,6686.53,96.2394,100
-4916.13,6643.77,96.2498,100
-4973.83,6600.5,96.2511,100
-5031.16,6556.73,96.221,100
-5088.1,6512.47,96.2407,100
-5144.65,6467.71,96.2389,100
-5200.81,6422.46,96.2346,100
-5256.57,6376.73,96.2257,100
-5311.93,6330.51,96.2247,100
-5366.88,6283.8,96.2478,100
-5421.42,6236.63,96.2395,100
-5475.54,6188.97,96.2417,100
-5529.25,6140.85,96.2209,100
-5582.53,6092.27,96.2594,100
-5635.39,6043.22,96.2414,100
-5687.82,5993.71,96.2157,100
-5739.81,5943.74,96.2494,100
-5791.36,5893.33,96.2388,100
-5842.47,5842.47,96.2394,100
-5893.13,5791.17,96.2409,100
-5943.35,5739.42,96.2614,100
-5993.1,5687.24,96.2426,100
-6042.4,5634.63,96.2576,100
-6091.24,5581.59,96.2459,100
-6139.61,5528.13,96.235,100
-6187.52,5474.25,96.2484,100
-6234.95,5419.96,96.2179,100
-6281.9,5365.25,96.2137,100
-6328.38,5310.14,96.2294,100
-6374.37,5254.62,96.2124,100
-6419.87,5198.71,96.202,100
-6464.89,5142.4,96.2363,100
-6509.41,5085.71,96.2684,100
-6553.43,5028.62,96.2545,100
-6596.95,4971.16,96.256,100
-6639.97,4913.32,96.2856,100
-6682.48,4855.11,96.26,100
-6724.48,4796.53,96.2462,100
-6765.97,4737.58,96.2066,100
-6806.94,4678.28,96.2652,100
-6847.39,4618.62,96.2712,100
-6887.32,4558.62,96.2467,100
-6926.72,4498.26,96.2842,100
-6965.59,4437.57,96.2802,100
-7003.93,4376.54,96.265,100
-7041.74,4315.19,96.2582,100
-7079.01,4253.5,96.263,100
-7115.74,4191.49,96.2641,100
-7151.93,4129.17,96.2765,100
-7187.57,4066.53,96.2733,100
-7222.66,4003.58,96.2676,100
-7257.2,3940.34,96.2902,100
-7291.19,3876.79,96.288,100
-7324.62,3812.95,96.2902,100
-7357.49,3748.83,96.2718,100
-7389.8,3684.42,96.2806,100
-7421.54,3619.73,96.2709,100
-7452.72,3554.77,96.2777,100
-7483.33,3489.54,96.2717,100
-7513.37,3424.04,96.2838,100
-7542.84,3358.29,96.2678,100
-7571.73,3292.28,96.2793,100
-7600.05,3226.03,96.2726,100
-7627.78,3159.53,96.2929,100
-7654.93,3092.79,96.2858,100
-7681.5,3025.82,96.2849,100
-7707.48,2958.63,96.2931,100
-7732.88,2891.21,96.2666,100
-7757.68,2823.57,96.2642,100
-7781.9,2755.71,96.291,100
-7805.52,2687.66,96.2825,100
-7828.54,2619.39,96.2796,100
-7850.97,2550.94,96.2922,100
-7872.8,2482.28,96.285,100
-7894.03,2413.45,96.2658,100
-7914.66,2344.43,96.267,100
-7934.68,2275.23,96.2779,100
-7954.1,2205.87,96.3008,100
-7972.91,2136.34,96.3109,100
-7991.12,2066.64,96.3133,100
-8008.71,1996.8,96.3046,100
-8025.7,1926.8,96.2859,100
-8042.07,1856.66,96.2991,100
-8057.83,1786.38,96.2958,100
-8072.98,1715.96,96.2858,100
-8087.51,1645.42,96.3107,100
-8101.42,1574.76,96.2832,100
-8114.72,1503.97,96.3061,100
-8127.4,1433.08,96.3128,100
-8139.46,1362.08,96.2998,100
-8150.9,1290.98,96.2958,100
-8161.72,1219.78,96.3001,100
-8171.91,1148.49,96.3101,100
-8181.49,1077.11,96.3202,100
-8190.44,1005.66,96.3102,100
-8198.76,934.131,96.2856,100
-8206.46,862.534,96.3031,100
-8213.54,790.874,96.2975,100
-8219.99,719.156,96.3025,100
-8225.81,647.386,96.3028,100
-8231.01,575.568,96.2757,100
-8235.58,503.71,96.3049,100
-8239.53,431.815,96.2974,100
-8242.84,359.89,96.3113,100
-8245.53,287.94,96.299,100
-8247.59,215.971,96.2947,100
-8249.02,143.987,96.3293,100
-8249.82,71.9951,96.3219,100
-8250,6.46716e-11,96.311,100
-8249.55,-71.9927,96.3013,100
-8248.47,-143.978,96.3009,100
-8246.76,-215.949,96.2651,100
-8244.42,-287.901,96.3433,100
-8241.45,-359.83,96.3099,100
-8237.86,-431.728,96.3135,100
-8233.64,-503.591,96.298,100
-8228.8,-575.413,96.2968,100
-8223.32,-647.189,96.3156,100
-8217.22,-718.914,96.2764,100
-8210.5,-790.581,96.3034,100
-8203.15,-862.186,96.3359,100
-8195.17,-933.722,96.2978,100
-8186.58,-1005.19,96.2998,100
-8177.35,-1076.57,96.2953,100
-8167.51,-1147.87,96.2958,100
-8157.05,-1219.08,96.313,100
-8145.96,-1290.19,96.315,100
-8134.25,-1361.21,96.2955,100
-8121.93,-1432.12,96.2923,100
-8108.99,-1502.91,96.3042,100
-8095.42,-1573.59,96.3368,100
-8081.25,-1644.15,96.3454,100
-8066.46,-1714.58,96.3279,100
-8051.05,-1784.88,96.3291,100
-8035.03,-1855.03,96.3277,100
-8018.41,-1925.05,96.2959,100
-8001.17,-1994.91,96.2873,100
-7983.32,-2064.63,96.3057,100
-7964.86,-2134.18,96.3336,100
-7945.8,-2203.57,96.3139,100
-7926.14,-2272.78,96.2941,100
-7905.87,-2341.82,96.3001,100
-7885,-2410.69,96.2956,100
-7863.53,-2479.36,96.3033,100
-7841.46,-2547.85,96.3107,100
-7818.8,-2616.13,96.3018,100
-7795.54,-2684.22,96.3107,100
-7771.69,-2752.1,96.3275,100
-7747.24,-2819.77,96.3298,100
-7722.21,-2887.22,96.3224,100
-7696.59,-2954.45,96.3083,100
-7670.39,-3021.45,96.3321,100
-7643.6,-3088.22,96.3103,100
-7616.23,-3154.75,96.3168,100
-7588.28,-3221.04,96.3232,100
-7559.76,-3287.08,96.3231,100
-7530.66,-3352.87,96.3124,100
-7500.99,-3418.4,96.3048,100
-7470.75,-3483.67,96.2997,100
-7439.94,-3548.67,96.2632,100
-7408.56,-3613.4,96.2925,100
-7376.62,-3677.85,96.3183,100
-7344.12,-3742.02,96.308,100
-7311.06,-3805.9,96.315,100
-7277.45,-3869.49,96.338,100
-7243.28,-3932.78,96.3118,100
-7208.57,-3995.77,96.2915,100
-7173.3,-4058.46,96.2837,100
-7137.49,-4120.83,96.2884,100
-7101.14,-4182.89,96.2976,100
-7064.25,-4244.63,96.301,100
-7026.82,-4306.04,96.3068,100
-6988.86,-4367.12,96.3192,100
-6950.37,-4427.87,96.2963,100
-6911.34,-4488.28,96.2949,100
-6871.8,-4548.34,96.2755,100
-6831.73,-4608.06,96.2865,100
-6791.14,-4667.42,96.2791,100
-6750.04,-4726.43,96.2789,100
-6708.42,-4785.07,96.2947,100
-6666.3,-4843.35,96.3137,100
-6623.67,-4901.26,96.3224,100
-6580.53,-4958.79,96.2859,100
-6536.9,-5015.94,96.2912,100
-6492.77,-5072.71,96.2667,100
-6448.15,-5129.09,96.2777,100
-6403.04,-5185.08,96.2674,100
-6357.44,-5240.67,96.3029,100
-6311.36,-5295.86,96.292,100
-6264.79,-5350.64,96.2906,100
-6217.76,-5405.02,96.2772,100
-6170.25,-5458.98,96.2825,100
-6122.27,-5512.52,96.2625,100
-6073.83,-5565.64,96.2746,100
-6024.93,-5618.34,96.2855,100
-5975.57,-5670.61,96.28,100
-5925.76,-5722.44,96.2801,100
-5875.5,-5773.84,96.2572,100
-5824.79,-5824.79,96.2641,100
-5773.64,-5875.3,96.2659,100
-5722.06,-5925.36,96.2902,100
-5670.03,-5974.97,96.2467,100
-5617.58,-6024.12,96.2674,100
-5564.71,-6072.81,96.2711,100
-5511.41,-6121.04,96.2774,100
-5457.69,-6168.79,96.2965,100
-5403.56,-6216.08,96.2735,100
-5349.02,-6262.89,96.2547,100
-5294.07,-6309.23,96.2665,100
-5238.72,-6355.08,96.2666,100
-5182.98,-6400.44,96.267,100
-5126.84,-6445.32,96.2814,100
-5070.31,-6489.71,96.2803,100
-5013.4,-6533.6,96.289,100
-4956.11,-6576.99,96.2908,100
-4898.45,-6619.87,96.2806,100
-4840.41,-6662.25,96.2776,100
-4782.01,-6704.13,96.2681,100
-4723.24,-6745.49,96.2606,100
-4664.12,-6786.34,96.247,100
-4604.64,-6826.66,96.2643,100
-4544.82,-6866.47,96.279,100
-4484.65,-6905.75,96.2882,100
-4424.14,-6944.51,96.2813,100
-4363.3,-6982.73,96.2744,100
-4302.12,-7020.43,96.2613,100
-4240.62,-7057.58,96.2375,100
-4178.8,-7094.2,96.2579,100
-4116.67,-7130.28,96.2623,100
-4054.22,-7165.81,96.255,100
-3991.46,-7200.79,96.2569,100
-3928.41,-7235.23,96.263,100
-3865.06,-7269.11,96.2446,100
-3801.41,-7302.44,96.2587,100
-3737.48,-7335.21,96.2556,100
-3673.26,-7367.42,96.2372,100
-3608.77,-7399.07,96.2572,100
-3544,-7430.16,96.2424,100
-3478.97,-7460.68,96.2544,100
-3413.67,-7490.62,96.2341,100
-3348.12,-7520,96.2624,100
-3282.31,-7548.81,96.2623,100
-3216.26,-7577.03,96.2604,100
-3149.96,-7604.68,96.2458,100
-3083.43,-7631.75,96.2346,100
-3016.66,-7658.24,96.2553,100
-2949.67,-7684.14,96.2487,100
-2882.45,-7709.46,96.2611,100
-2815.02,-7734.19,96.2865,100
-2747.37,-7758.33,96.264,100
-2679.52,-7781.88,96.2476,100
-2611.46,-7804.84,96.2525,100
-2543.21,-7827.2,96.2679,100
-2474.77,-7848.96,96.2474,100
-2406.14,-7870.12,96.2379,100
-2337.33,-7890.69,96.2399,100
-2268.34,-7910.65,96.244,100
-2199.19,-7930.01,96.2332,100
-2129.87,-7948.76,96.2526,100
-2060.38,-7966.91,96.2353,100
-1990.75,-7984.46,96.2382,100
-1920.96,-8001.39,96.2154,100
-1851.03,-8017.71,96.2268,100
-1780.97,-8033.42,96.2284,100
-1710.77,-8048.52,96.2349,100
-1640.44,-8063.01,96.2181,100
-1569.99,-8076.88,96.2107,100
-1499.42,-8090.14,96.2171,100
-1428.74,-8102.78,96.2439,100
-1357.95,-8114.8,96.2269,100
-1287.06,-8126.21,96.2394,100
-1216.08,-8136.99,96.2211,100
-1145.01,-8147.16,96.2274,100
-1073.85,-8156.7,96.236,100
-1002.61,-8165.62,96.2481,100
-931.301,-8173.92,96.2306,100
-859.921,-8181.6,96.238,100
-788.478,-8188.65,96.2233,100
-716.977,-8195.08,96.2162,100
-645.424,-8200.89,96.1934,100
-573.825,-8206.07,96.2056,100
-502.184,-8210.63,96.2175,100
-430.507,-8214.56,96.2242,100
-358.8,-8217.87,96.2047,100
-287.068,-8220.54,96.2145,100
-215.316,-8222.6,96.2152,100
-143.551,-8224.03,96.2136,100
-71.777,-8224.83,96.2045,100
8.07345e-12,-8225,96.2128,100
71.7745,-8224.55,96.2364,100
143.541,-8223.47,96.233,100
215.294,-8221.76,96.2262,100
287.029,-8219.43,96.221,100
358.739,-8216.48,96.2233,100
430.42,-8212.9,96.2278,100
502.065,-8208.69,96.2437,100
573.669,-8203.86,96.2119,100
645.228,-8198.4,96.1971,100
716.735,-8192.32,96.2073,100
788.185,-8185.61,96.2168,100
859.572,-8178.29,96.2007,100
930.892,-8170.33,96.2438,100
1002.14,-8161.76,96.235,100
1073.31,-8152.57,96.2035,100
1144.39,-8142.75,96.2223,100
1215.38,-8132.32,96.2341,100
1286.28,-8121.27,96.2431,100
1357.08,-8109.6,96.2042,100
1427.77,-8097.31,96.196,100
1498.36,-8084.4,96.2118,100
1568.82,-8070.88,96.224,100
1639.16,-8056.75,96.2216,100
1709.38,-8042,96.2282,100
1779.46,-8026.64,96.228,100
1849.41,-8010.68,96.2241,100
1919.21,-7994.1,96.2289,100
1988.87,-7976.91,96.2219,100
2058.37,-7959.11,96.224,100
2127.71,-7940.72,96.2239,100
2196.89,-7921.71,96.2261,100
2265.89,-7902.11,96.2504,100
2334.72,-7881.9,96.2116,100
2403.38,-7861.09,96.2166,100
2471.84,-7839.69,96.2303,100
2540.12,-7817.68,96.2323,100
2608.2,-7795.09,96.1956,100
2676.08,-7771.9,96.1924,100
2743.75,-7748.12,96.2172,100
2811.22,-7723.75,96.2104,100
2878.46,-7698.79,96.2902,76.8498
2945.49,-7673.25,96.2165,100
3012.28,-7647.13,96.2009,100
3078.85,-7620.42,96.1855,100
3145.18,-7593.13,96.2056,100
3211.27,-7565.27,96.1987,100
3277.11,-7536.83,96.2292,100
3342.7,-7507.82,96.2242,100
3408.03,-7478.24,96.2043,100
3473.1,-7448.09,96.2358,100
3537.9,-7417.37,96.2248,100
3602.44,-7386.09,96.2218,100
3666.69,-7354.25,96.221,100
3730.67,-7321.85,96.2154,100
3794.36,-7288.89,96.2087,100
3857.75,-7255.38,96.2114,100
3920.85,-7221.31,96.2023,100
3983.65,-7186.7,96.2226,100
4046.15,-7151.54,96.2119,100
4108.33,-7115.84,96.2062,100
4170.2,-7079.6,96.224,100
4231.75,-7042.82,96.2386,100
4292.98,-7005.5,96.2388,100
4353.88,-6967.66,96.2255,100
4414.44,-6929.28,96.227,100
4474.66,-6890.38,96.2194,100
4534.55,-6850.95,96.2289,100
4594.08,-6811,96.2291,100
4653.26,-6770.54,96.2188,100
4712.09,-6729.56,96.2197,100
4770.56,-6688.07,96.2439,100
4828.66,-6646.07,96.235,100
4886.39,-6603.57,96.2341,100
4943.74,-6560.57,96.2508,100
5000.72,-6517.07,96.2334,100
5057.32,-6473.07,96.2298,100
5113.53,-6428.58,96.2277,100
5169.34,-6383.61,96.218,100
5224.76,-6338.15,96.2386,100
5279.79,-6292.2,96.2337,100
5334.4,-6245.78,96.2286,100
5388.61,-6198.89,96.2414,100
5442.41,-6151.53,96.2528,100
5495.79,-6103.7,96.2603,100
5548.75,-6055.4,96.2515,100
5601.29,-6006.65,96.2181,100
5653.4,-5957.44,96.2361,100
5705.07,-5907.78,96.2406,100
5756.31,-5857.67,96.2544,100
5807.11,-5807.11,96.2282,100
5857.47,-5756.12,96.2385,100
5907.38,-5704.69,96.2566,100
5956.83,-5652.83,96.2715,100
6005.84,-5600.53,96.2554,100
6054.38,-5547.82,96.2618,100
6102.46,-5494.68,96.2646,100
6150.07,-5441.12,96.2355,100
6197.21,-5387.16,96.2606,100
6243.88,-5332.78,96.2585,100
6290.08,-5278,96.257,100
6335.79,-5222.82,96.262,100
6381.02,-5167.24,96.2466,100
6425.76,-5111.28,96.26,100
6470.01,-5054.92,96.2425,100
6513.76,-4998.18,96.2411,100
6557.02,-4941.07,96.2567,100
6599.78,-4883.58,96.2643,100
6642.03,-4825.72,96.2555,100
6683.78,-4767.49,96.2409,100
6725.01,-4708.9,96.2355,100
6765.73,-4649.96,96.2558,100
6805.94,-4590.66,96.2621,100
6845.62,-4531.02,96.2688,100
6884.79,-4471.03,96.2336,100
6923.42,-4410.71,96.2433,100
6961.53,-4350.05,96.2284,100
6999.11,-4289.06,96.2566,100
7036.15,-4227.75,96.2601,100
7072.66,-4166.11,96.235,100
7108.63,-4104.17,96.2812,100
7144.05,-4041.91,96.2482,100
7178.93,-3979.34,96.2814,100
7213.26,-3916.48,96.267,100
7247.04,-3853.32,96.2598,100
7280.26,-3789.87,96.2752,100
7312.94,-3726.13,96.2749,100
7345.05,-3662.11,96.2778,100
7376.6,-3597.81,96.2915,100
7407.59,-3533.24,96.2632,100
7438.02,-3468.4,96.2588,100
7467.88,-3403.31,96.2694,100
7497.16,-3337.95,96.2584,100
7525.88,-3272.35,96.2691,100
7554.02,-3206.49,96.2727,100
7581.59,-3140.4,96.2748,100
7608.57,-3074.06,96.2587,100
7634.98,-3007.5,96.278,100
7660.81,-2940.71,96.2679,100
7686.05,-2873.69,96.2791,100
7710.7,-2806.47,96.2629,100
7734.77,-2739.02,96.287,100
7758.24,-2671.38,96.2829,100
7781.13,-2603.53,96.285,100
7803.42,-2535.48,96.3017,100
7825.12,-2467.25,96.2938,100
7846.21,-2398.83,96.2815,100
7866.72,-2330.23,96.2917,100
7886.62,-2261.45,96.2882,100
7905.92,-2192.51,96.2923,100
7924.62,-2123.39,96.2829,100
7942.71,-2054.12,96.2929,100
7960.2,-1984.7,96.283,100
7977.08,-1915.13,96.2986,100
7993.35,-1845.41,96.2928,100
8009.02,-1775.56,96.2856,100
8024.07,-1705.57,96.2935,100
8038.51,-1635.45,96.2893,100
8052.34,-1565.22,96.2865,100
8065.56,-1494.86,96.2984,100
8078.16,-1424.4,96.2954,100
8090.14,-1353.83,96.295,100
8101.51,-1283.15,96.2786,100
8112.27,-1212.39,96.299,100
8122.4,-1141.53,96.3019,100
8131.91,-1070.59,96.3001,100
8140.81,-999.566,96.3029,100
8149.08,-928.471,96.2851,100
8156.74,-857.308,96.2997,100
8163.77,-786.082,96.2943,100
8170.18,-714.798,96.2873,100
8175.97,-643.463,96.2997,100
8181.13,-572.081,96.3087,100
8185.68,-500.657,96.2826,100
8189.59,-429.198,96.2806,100
8192.89,-357.709,96.2951,100
8195.56,-286.195,96.3227,100
8197.61,-214.662,96.3177,100
8199.03,-143.115,96.2829,100
8199.83,-71.5588,96.3065,100
8200,-1.52681e-10,96.3136,100
8199.55,71.5564,96.3116,100
8198.47,143.105,96.3038,100
8196.77,214.64,96.3095,100
8194.45,286.156,96.3083,100
8191.5,357.649,96.3003,100
8187.93,429.111,96.2952,100
8183.73,500.539,96.2989,100
8178.92,571.926,96.3222,100
8173.48,643.267,96.3224,100
8167.41,714.556,96.2938,100
8160.73,785.789,96.3115,100
8153.42,856.959,96.3024,100
8145.5,928.062,96.3029,100
8136.95,999.092,96.3044,100
8127.78,1070.04,96.2952,100
8118,1140.91,96.2921,100
8107.59,1211.69,96.2842,100
8096.58,1282.37,96.2861,100
8084.94,1352.95,96.3149,100
8072.69,1423.43,96.3197,100
8059.82,1493.8,96.3135,100
8046.34,1564.05,96.3146,100
8032.25,1634.18,96.2932,100
8017.55,1704.18,96.2713,100
8002.24,1774.05,96.303,100
7986.32,1843.79,96.3188,100
7969.79,1913.38,96.298,100
7952.65,1982.82,96.3057,100
7934.91,2052.11,96.3138,100
7916.57,2121.24,96.2911,100
7897.62,2190.2,96.3037,100
7878.07,2259,96.3189,100
7857.93,2327.62,96.3069,100
7837.18,2396.07,96.2973,100
7815.84,2464.33,96.2924,100
7793.91,2532.39,96.3047,100
7771.38,2600.27,96.3027,100
7748.26,2667.94,96.2995,100
7724.55,2735.41,96.2954,100
7700.26,2802.67,96.2957,100
7675.38,2869.71,96.2948,100
7649.91,2936.53,96.284,100
7623.87,3003.12,96.3186,100
7597.24,3069.48,96.3065,100
7570.04,3135.61,96.2976,100
7542.26,3201.5,96.3247,100
7513.91,3267.14,96.3249,100
7484.98,3332.53,96.3056,100
7455.49,3397.66,96.2933,100
7425.43,3462.53,96.317,100
7394.81,3527.14,96.3047,100
7363.62,3591.48,96.2593,100
7331.87,3655.54,96.2936,100
7299.57,3719.32,96.3104,100
7266.71,3782.81,96.2654,100
7233.3,3846.02,96.2768,100
7199.34,3908.92,96.2968,100
7164.84,3971.53,96.2952,100
7129.78,4033.84,96.2984,100
7094.19,4095.83,96.2944,100
7058.06,4157.51,96.2899,100
7021.39,4218.88,96.3029,100
6984.19,4279.92,96.3015,100
6946.46,4340.63,96.2828,100
6908.2,4401.01,96.2951,100
6869.41,4461.05,96.2557,100
6830.1,4520.75,96.2944,100
6790.28,4580.1,96.2822,100
6749.94,4639.1,96.3029,100
6709.08,4697.75,96.314,100
6667.72,4756.04,96.2998,100
6625.85,4813.96,96.2783,100
6583.48,4871.52,96.2867,100
6540.6,4928.7,96.3041,100
6497.23,4985.5,96.3023,100
6453.37,5041.93,96.2934,100
6409.02,5097.96,96.2906,100
6364.18,5153.61,96.3091,100
6318.86,5208.86,96.277,100
6273.05,5263.72,96.2806,100
6226.77,5318.17,96.2746,100
6180.02,5372.21,96.3084,100
6132.8,5425.85,96.2772,100
6085.12,5479.06,96.2829,100
6036.97,5531.86,96.2908,100
5988.36,5584.24,96.2707,100
5939.3,5636.19,96.2957,100
5889.79,5687.71,96.2761,100
5839.84,5738.79,96.2776,100
5789.44,5789.44,96.2674,100
5738.6,5839.64,96.285,100
5687.32,5889.39,96.283,100
5635.62,5938.7,96.2588,100
5583.48,5987.55,96.2609,100
5530.93,6035.95,96.2809,100
5477.95,6083.88,96.2611,100
5424.56,6131.35,96.2811,100
5370.75,6178.35,96.2749,100
5316.54,6224.87,96.2756,100
5261.93,6270.92,96.2629,100
5206.92,6316.5,96.2614,100
5151.51,6361.59,96.2849,100
5095.71,6406.19,96.2725,100
5039.53,6450.31,96.271,100
4982.97,6493.93,96.249,100
4926.02,6537.05,96.2578,100
4868.71,6579.68,96.2679,100
4811.02,6621.8,96.2291,100
4752.97,6663.42,96.2514,100
4694.56,6704.53,96.259,100
4635.8,6745.13,96.2497,100
4576.68,6785.21,96.2641,100
4517.22,6824.78,96.2642,100
4457.42,6863.82,96.2624,100
4397.27,6902.34,96.2574,100
4336.8,6940.33,96.2472,100
4276,6977.79,96.2589,100
4214.87,7014.72,96.2484,100
4153.43,7051.12,96.268,100
4091.67,7086.97,96.2388,100
4029.6,7122.29,96.2544,100
3967.22,7157.06,96.2607,100
3904.55,7191.29,96.2302,100
3841.58,7224.96,96.2504,100
3778.32,7258.09,96.2487,100
3714.78,7290.66,96.2563,100
3650.95,7322.68,96.2473,100
3586.85,7354.13,96.2655,100
3522.48,7385.03,96.2663,100
3457.84,7415.36,96.2449,100
3392.94,7445.13,96.2307,100
3327.78,7474.32,96.2393,100
3262.38,7502.95,96.2479,100
3196.72,7531.01,96.2479,100
3130.83,7558.49,96.2606,100
3064.7,7585.39,96.2576,100
2998.34,7611.72,96.241,100
2931.75,7637.47,96.2469,100
2864.94,7662.63,96.2424,100
2797.91,7687.21,96.2607,100
2730.68,7711.2,96.2387,100
2663.24,7734.6,96.2382,100
2595.6,7757.42,96.2283,100
2527.76,7779.64,96.2551,100
2459.73,7801.27,96.2439,100
2391.52,7822.31,96.2319,100
2323.13,7842.75,96.2423,100
2254.56,7862.59,96.2381,100
2185.82,7881.83,96.2411,100
2116.92,7900.47,96.2509,100
2047.87,7918.51,96.2541,100
1978.65,7935.94,96.2376,100
1909.29,7952.77,96.2384,100
1839.79,7968.99,96.2482,100
1770.15,7984.61,96.2379,100
1700.37,7999.62,96.2141,100
1630.47,8014.01,96.2324,100
1560.45,8027.8,96.2241,100
1490.31,8040.98,96.2412,100
1420.06,8053.54,96.2803,100
1349.7,8065.49,96.267,100
1279.24,8076.82,96.2477,100
1208.69,8087.54,96.2329,100
1138.05,8097.64,96.2351,100
1067.32,8107.13,96.2469,100
996.519,8115.99,96.2306,100
925.641,8124.24,96.2337,100
854.694,8131.87,96.238,100
783.685,8138.88,96.2312,100
712.619,8145.28,96.2509,100
641.501,8151.05,96.222,100
570.337,8156.19,96.2258,100
499.131,8160.72,96.1979,100
427.89,8164.63,96.2097,100
356.619,8167.91,96.2091,100
285.323,8170.58,96.2213,100
214.007,8172.62,96.2085,100
142.678,8174.03,96.1927,100
71.3406,8174.83,96.216,100
8.01071e-11,8175,96.2274,100
-71.3382,8174.55,96.2182,100
-142.669,8173.48,96.1971,100
-213.986,8171.78,96.2009,100
-285.284,8169.46,96.2362,100
-356.558,8166.53,96.2305,100
